distance_function,time_tick,run,seed,n,d,tsi_score,tsi_time,qsi_score,qsi_time
manhattan,0.0,1,0,1000,50,0.5004906228874165,4.812934083864093,0.5011139800894395,71.14508497156203
manhattan,0.1111111111111111,1,0,1000,50,0.5041880257010517,4.754447506740689,0.5049124145683241,71.41256932727993
manhattan,0.2222222222222222,1,0,1000,50,0.5185335275154914,4.721741147339344,0.5194055942524113,71.4143360760063
manhattan,0.3333333333333333,1,0,1000,50,0.5499098055971804,4.678888680413365,0.550190065684525,71.34594316221774
manhattan,0.4444444444444444,1,0,1000,50,0.6041699274424726,4.744731305167079,0.6022241511183929,68.99948254413903
manhattan,0.5555555555555556,1,0,1000,50,0.682333046473327,4.655083008110523,0.6773745845471,69.66114507988095
manhattan,0.6666666666666666,1,0,1000,50,0.7730557551539515,4.750115854665637,0.766721761027122,69.15602785162628
manhattan,0.7777777777777777,1,0,1000,50,0.8598441086376958,4.515781322494149,0.8547175085832098,68.26025304570794
manhattan,0.8888888888888888,1,0,1000,50,0.9356934609960662,4.832530690357089,0.9331669160753769,66.72837965749204
manhattan,1.0,1,0,1000,50,1.0,4.418595610186458,1.0,67.12990619800985
manhattan,0.0,2,1,1000,50,0.5026726385704342,4.42866644449532,0.5047301862417831,67.21514431759715
manhattan,0.1111111111111111,2,1,1000,50,0.5064555637802131,4.526780761778355,0.5088018323467355,67.15085466951132
manhattan,0.2222222222222222,2,1,1000,50,0.5209622488219683,4.384559258818626,0.5236268487147133,70.5914839413017
manhattan,0.3333333333333333,2,1,1000,50,0.5523041739133924,4.648232577368617,0.5545036480592486,70.46453223563731
manhattan,0.4444444444444444,2,1,1000,50,0.6059018377094529,4.696365991607308,0.6056218402590423,69.62108832225204
manhattan,0.5555555555555556,2,1,1000,50,0.6829900120561443,4.686835354194045,0.6789899337471512,70.21831917576492
manhattan,0.6666666666666666,2,1,1000,50,0.772723801958271,4.622385064139962,0.7665853036229093,70.34156484156847
manhattan,0.7777777777777777,2,1,1000,50,0.8594520632857306,4.902528462931514,0.8541540564972865,72.99918881431222
manhattan,0.8888888888888888,2,1,1000,50,0.9355580470249809,4.8512267377227545,0.9328778044802993,73.50973326712847
manhattan,1.0,2,1,1000,50,1.0,4.841424025595188,1.0,74.8972725123167
manhattan,0.0,3,2,1000,50,0.4978796572123225,4.926881907507777,0.49646170608048623,72.02941345795989
manhattan,0.1111111111111111,3,2,1000,50,0.5020155847229996,4.6468250416219234,0.5006522340415884,68.13792661949992
manhattan,0.2222222222222222,3,2,1000,50,0.51707927366244,4.535425111651421,0.5159079879633605,68.3775999005884
manhattan,0.3333333333333333,3,2,1000,50,0.5492371650207322,4.592968350276351,0.5478242545313337,68.52667942270637
manhattan,0.4444444444444444,3,2,1000,50,0.604430203750845,4.608364954590797,0.6013275856303054,69.36086272075772
manhattan,0.5555555555555556,3,2,1000,50,0.683456422354218,4.5589666198939085,0.6779006315578034,69.51591981761158
manhattan,0.6666666666666666,3,2,1000,50,0.7741954960972997,4.515915848314762,0.7676799580508461,69.67820413783193
manhattan,0.7777777777777777,3,2,1000,50,0.8606949494584765,4.547414975240827,0.8555638791254657,70.15150724165142
manhattan,0.8888888888888888,3,2,1000,50,0.9361482644969619,4.563922442495823,0.9336586692762475,68.6204689219594
manhattan,1.0,3,2,1000,50,1.0,4.498376224189997,1.0,70.08299267850816
manhattan,0.0,4,3,1000,50,0.5027051339917071,4.6339357160031796,0.5041889063291386,70.51150125451386
manhattan,0.1111111111111111,4,3,1000,50,0.506694445948955,4.649389613419771,0.5082819899917524,69.60443327575922
manhattan,0.2222222222222222,4,3,1000,50,0.5213647816152827,4.603935299441218,0.5231731061356854,70.34248434007168
manhattan,0.3333333333333333,4,3,1000,50,0.5530002126374872,4.7248403280973434,0.5543355488883053,69.97031458839774
manhattan,0.4444444444444444,4,3,1000,50,0.6073282841960197,4.6876614186912775,0.6064956047679287,69.62572875618935
manhattan,0.5555555555555556,4,3,1000,50,0.6850282547076134,4.634729117155075,0.6809917931189401,70.29946119524539
manhattan,0.6666666666666666,4,3,1000,50,0.7748299441726295,4.694388370960951,0.7691152071422661,71.53261415474117
manhattan,0.7777777777777777,4,3,1000,50,0.8610352777627327,4.609219564124942,0.8562399314871159,71.2911013495177
manhattan,0.8888888888888888,4,3,1000,50,0.9362873675278485,4.6646101623773575,0.9338981447362139,72.16221258789301
manhattan,1.0,4,3,1000,50,1.0,4.850289598107338,1.0,77.88219269365072
manhattan,0.0,5,4,1000,50,0.4992646674730843,4.879189917817712,0.4991233682874135,74.32978060655296
manhattan,0.1111111111111111,5,4,1000,50,0.5030361543908638,4.836231572553515,0.5028982280572241,73.90867692790926
manhattan,0.2222222222222222,5,4,1000,50,0.5176704359670291,4.869336968287826,0.5174974598158217,74.55281243287027
manhattan,0.3333333333333333,5,4,1000,50,0.5493914254936298,4.825372479856014,0.5483322868278054,73.61032447777689
manhattan,0.4444444444444444,5,4,1000,50,0.6039876670257431,4.841057671234012,0.6003285311349382,71.80878567881882
manhattan,0.5555555555555556,5,4,1000,50,0.6823008258759762,4.777811778709292,0.675403612769297,71.63726634904742
manhattan,0.6666666666666666,5,4,1000,50,0.7731700638514266,4.783772174268961,0.765134201048887,72.46345250681043
manhattan,0.7777777777777777,5,4,1000,50,0.8601487098320766,4.74212496727705,0.8539391196632982,67.95956413820386
manhattan,0.8888888888888888,5,4,1000,50,0.9359339961203689,4.514793269336224,0.9329408519841783,67.78616972081363
manhattan,1.0,5,4,1000,50,1.0,4.540226673707366,1.0,67.55111535266042
manhattan,0.0,6,5,1000,50,0.5005506247730697,4.564634971320629,0.5012985201570114,67.77084652893245
manhattan,0.1111111111111111,6,5,1000,50,0.5040256629374866,4.568812882527709,0.5050942890074313,67.39203604124486
manhattan,0.2222222222222222,6,5,1000,50,0.5182496163498167,4.523852679878473,0.5197657734397251,67.86307909153402
manhattan,0.3333333333333333,6,5,1000,50,0.5496523517505482,4.520157789811492,0.5509944144702287,68.16555272601545
manhattan,0.4444444444444444,6,5,1000,50,0.6043493974936861,4.591569473966956,0.6037648428343237,67.99564342014492
manhattan,0.5555555555555556,6,5,1000,50,0.6827737396715353,4.568996023386717,0.6789738840655115,68.53097989782691
manhattan,0.6666666666666666,6,5,1000,50,0.7731428623011789,4.56439052708447,0.7674798788633921,68.03030721098185
manhattan,0.7777777777777777,6,5,1000,50,0.8598166202274419,4.547788428142667,0.8549368702857625,69.39833448641002
manhattan,0.8888888888888888,6,5,1000,50,0.9357169975586809,4.632453171536326,0.9332350954339644,68.59026953950524
manhattan,1.0,6,5,1000,50,1.0,4.7400754280388355,1.0,73.4878606069833
manhattan,0.0,7,6,1000,50,0.5000120902465592,4.72291255556047,0.5000011130420153,72.19837389141321
manhattan,0.1111111111111111,7,6,1000,50,0.5037624197343636,4.667731139808893,0.503983134866615,72.11725978925824
manhattan,0.2222222222222222,7,6,1000,50,0.5181443166613507,4.670429941266775,0.5185599272677662,72.15813679248095
manhattan,0.3333333333333333,7,6,1000,50,0.5491439054284746,4.765162285417318,0.5488500070895593,70.50125410966575
manhattan,0.4444444444444444,7,6,1000,50,0.6027673525228635,4.809909472241998,0.5998502470486761,70.73901478201151
manhattan,0.5555555555555556,7,6,1000,50,0.6803283243163003,4.735707368701696,0.6739277001678715,70.75635396875441
manhattan,0.6666666666666666,7,6,1000,50,0.7708652239413762,4.784285183995962,0.7628912002476301,70.40103995241225
manhattan,0.7777777777777777,7,6,1000,50,0.858363200876227,4.730074796825647,0.8519557782758287,71.46783523261547
manhattan,0.8888888888888888,7,6,1000,50,0.9350641041843447,4.698123687878251,0.9319411947188181,70.36927082203329
manhattan,1.0,7,6,1000,50,1.0,4.723653085529804,1.0,71.50215578079224
manhattan,0.0,8,7,1000,50,0.4979927723314497,4.715149279683828,0.4963846314480502,70.61940896511078
manhattan,0.1111111111111111,8,7,1000,50,0.5023950644030805,4.701514521613717,0.5007881510493635,70.98033121041954
manhattan,0.2222222222222222,8,7,1000,50,0.5176102394980151,4.801901016384363,0.5160162767052855,72.29672782495618
manhattan,0.3333333333333333,8,7,1000,50,0.5497120346799705,4.787239709869027,0.5474422719956354,72.16364008747041
manhattan,0.4444444444444444,8,7,1000,50,0.6041513016022034,5.395909387618303,0.5997034504509715,70.7816387526691
manhattan,0.5555555555555556,8,7,1000,50,0.6818789189991595,4.724925167858601,0.6744598145802801,70.20990281552076
manhattan,0.6666666666666666,8,7,1000,50,0.7719817894046351,4.712444907054305,0.7634335773151417,70.77410887181759
manhattan,0.7777777777777777,8,7,1000,50,0.8589223010585736,4.665982099249959,0.8522064686620558,70.40774720720947
manhattan,0.8888888888888888,8,7,1000,50,0.9352631248482952,4.77287551574409,0.9319736005736774,74.14628482051194
manhattan,1.0,8,7,1000,50,1.0,4.883882036432624,1.0,71.6439138520509
manhattan,0.0,9,8,1000,50,0.4999153361778612,4.912372440099716,0.5005671783223757,71.74862312152982
manhattan,0.1111111111111111,9,8,1000,50,0.5038814425648093,4.90315574221313,0.5045553331012754,71.0989896375686
manhattan,0.2222222222222222,9,8,1000,50,0.5185955314031466,4.80278368294239,0.5192948301897756,70.4144752882421
manhattan,0.3333333333333333,9,8,1000,50,0.5502542863504787,4.651911437511444,0.5502344031418228,71.01206105947495
manhattan,0.4444444444444444,9,8,1000,50,0.6046816235072748,4.729282293468714,0.6023002959421996,71.7882962487638
manhattan,0.5555555555555556,9,8,1000,50,0.6828078358920042,4.6534264665097,0.6773794801468764,71.64815372414887
manhattan,0.6666666666666666,9,8,1000,50,0.7733567435170642,4.718737751245499,0.7666414994279227,71.38767052814364
manhattan,0.7777777777777777,9,8,1000,50,0.8602312111710909,4.4495472107082605,0.854920515400255,67.50179062411189
manhattan,0.8888888888888888,9,8,1000,50,0.9359693440935926,4.434786980971694,0.9333952357392136,67.6040961816907
manhattan,1.0,9,8,1000,50,1.0,4.510977581143379,1.0,66.99498778954148
manhattan,0.0,10,9,1000,50,0.4988980323008379,4.470781244337559,0.4976347008330976,67.43195291794837
manhattan,0.1111111111111111,10,9,1000,50,0.5023408940002126,4.45671028085053,0.500966238101789,69.63264366425574
manhattan,0.2222222222222222,10,9,1000,50,0.5165993789380563,4.641083152964711,0.5152212186820138,70.87239961139858
manhattan,0.3333333333333333,10,9,1000,50,0.5482721278392622,4.6520413644611835,0.5463937069009922,71.69655789062381
manhattan,0.4444444444444444,10,9,1000,50,0.6037061751129887,4.700646188110113,0.600135110594159,71.38362121582031
manhattan,0.5555555555555556,10,9,1000,50,0.6836176998641929,4.626801621168852,0.6778937426601541,72.15909653902054
manhattan,0.6666666666666666,10,9,1000,50,0.7750530289808847,4.893271001055837,0.7687418536861775,75.53693918138742
manhattan,0.7777777777777777,10,9,1000,50,0.8616970036168433,4.829963905736804,0.8569434865707329,77.10411799140275
manhattan,0.8888888888888888,10,9,1000,50,0.9367148551356969,4.942129459232092,0.9344793086825758,74.17003057524562
manhattan,1.0,10,9,1000,50,1.0,4.812528284266591,1.0,74.17188565805554
manhattan,0.0,11,10,1000,50,0.5004305227070758,4.5985309556126595,0.501091585552423,69.86179267242551
manhattan,0.1111111111111111,11,10,1000,50,0.5039784333431628,4.636969968676567,0.5046929159739253,70.27009938843548
manhattan,0.2222222222222222,11,10,1000,50,0.5181956164581415,4.63908426836133,0.5189196412851748,70.24804188683629
manhattan,0.3333333333333333,11,10,1000,50,0.5493726090820279,4.570520119741559,0.5493070901789241,70.32474726252258
manhattan,0.4444444444444444,11,10,1000,50,0.6035365064463261,4.57278292067349,0.6011096102947127,68.81451813317835
manhattan,0.5555555555555556,11,10,1000,50,0.6820228103855358,4.540784420445561,0.6764525433166385,68.45166012831032
manhattan,0.6666666666666666,11,10,1000,50,0.7729529910672195,4.548499034717679,0.766019413930144,68.34661202318966
manhattan,0.7777777777777777,11,10,1000,50,0.8599342609142209,4.55419410020113,0.8543937612424435,68.19722806103528
manhattan,0.8888888888888888,11,10,1000,50,0.9357985340049468,4.537616029381752,0.9331014961792263,68.2387976590544
manhattan,1.0,11,10,1000,50,1.0,4.586079748347402,1.0,66.64748310670257
manhattan,0.0,12,11,1000,50,0.49952938509651934,4.3284046445041895,0.4992583765647968,67.30900968797505
manhattan,0.1111111111111111,12,11,1000,50,0.5042227899241928,4.359236568212509,0.5043787498712514,66.20183529518545
manhattan,0.2222222222222222,12,11,1000,50,0.5197775972365151,4.44243536144495,0.5205698799584906,66.09868828393519
manhattan,0.3333333333333333,12,11,1000,50,0.552325700449949,4.3774789702147245,0.553208534343434,67.99910514056683
manhattan,0.4444444444444444,12,11,1000,50,0.6073434657101991,4.557903638109565,0.6065440029931902,69.5309490878135
manhattan,0.5555555555555556,12,11,1000,50,0.6852385371343287,4.555270340293646,0.6815436881737346,69.48599789477885
manhattan,0.6666666666666666,12,11,1000,50,0.7747049073121217,4.638370772823691,0.769240502183017,72.50930396094918
manhattan,0.7777777777777777,12,11,1000,50,0.8605193309542007,4.582531427964568,0.8558240772536162,70.30198404565454
manhattan,0.8888888888888888,12,11,1000,50,0.9359124094033914,4.689343294128776,0.9335099065916367,69.10952956043184
manhattan,1.0,12,11,1000,50,1.0,4.636094460263848,1.0,73.40707813203335
manhattan,0.0,13,12,1000,50,0.4995230039658897,4.919791754335165,0.4982922285867595,73.89963260106742
manhattan,0.1111111111111111,13,12,1000,50,0.5028994124384906,4.902577521279454,0.5015745006699593,74.44598583504558
manhattan,0.2222222222222222,13,12,1000,50,0.5168975287913163,4.860413180664182,0.5155211889819399,73.29163423553109
manhattan,0.3333333333333333,13,12,1000,50,0.5477413846712443,4.578127516433597,0.5455946314493176,69.39322078973055
manhattan,0.4444444444444444,13,12,1000,50,0.6013768477896735,4.549886330962181,0.5968359362512241,70.8434136621654
manhattan,0.5555555555555556,13,12,1000,50,0.6793094818265158,4.551167316734791,0.6718392486512075,70.20223574526608
manhattan,0.6666666666666666,13,12,1000,50,0.7705128334747573,4.646237328648567,0.7622143659067013,70.53970030322671
manhattan,0.7777777777777777,13,12,1000,50,0.8582778810875004,4.764283582568169,0.8519943242881276,71.21540974266827
manhattan,0.8888888888888888,13,12,1000,50,0.9350729206160068,4.73063850402832,0.9320766693009029,71.88061062432826
manhattan,1.0,13,12,1000,50,1.0,4.7969790156930685,1.0,70.98337546549737
manhattan,0.0,14,13,1000,50,0.4992787857998279,4.7473296988755465,0.4989901601913268,70.3305359724909
manhattan,0.1111111111111111,14,13,1000,50,0.5032164188236332,4.698162272572517,0.5030547873075134,71.41195762529969
manhattan,0.2222222222222222,14,13,1000,50,0.5178120364853832,4.690055303275585,0.5178986348957826,70.80112888850272
manhattan,0.3333333333333333,14,13,1000,50,0.5496716435874752,4.719982413575053,0.5494839626693303,71.03765975683928
manhattan,0.4444444444444444,14,13,1000,50,0.6046064561555543,6.794112529605627,0.6027318612453898,70.10512332431972
manhattan,0.5555555555555556,14,13,1000,50,0.683535363018329,4.634892335161567,0.678979516510257,70.09572617150843
manhattan,0.6666666666666666,14,13,1000,50,0.7744652548339923,4.749237520620227,0.768542309728216,73.41160591319203
manhattan,0.7777777777777777,14,13,1000,50,0.8609663310605195,4.702929573133588,0.8560348416830488,74.2574777174741
manhattan,0.8888888888888888,14,13,1000,50,0.9362735761813918,5.555728279054165,0.933798844281193,76.63025106675923
manhattan,1.0,14,13,1000,50,1.0,4.756529286503792,1.0,73.32175717502832
manhattan,0.0,15,14,1000,50,0.4993905909917934,5.278897320851684,0.4983628751051822,77.54697577282786
manhattan,0.1111111111111111,15,14,1000,50,0.5026436255895174,6.146124271675944,0.5016699303106501,75.06607416830957
manhattan,0.2222222222222222,15,14,1000,50,0.5165621312695461,7.587285980582237,0.5157241954368162,73.5282194186002
manhattan,0.3333333333333333,15,14,1000,50,0.5471693637525301,4.658964971080422,0.5458641296516686,70.01740043610334
manhattan,0.4444444444444444,15,14,1000,50,0.6004729960421343,4.731311187148094,0.5969545335954303,71.07305445149541
manhattan,0.5555555555555556,15,14,1000,50,0.6782183445971021,4.660723382607102,0.6715368607844592,72.14301081933081
manhattan,0.6666666666666666,15,14,1000,50,0.7695477461429365,6.914993043988943,0.761447315597799,74.26381895877421
manhattan,0.7777777777777777,15,14,1000,50,0.8577617196354671,6.945514550432563,0.8512890670422504,75.53414449468255
manhattan,0.8888888888888888,15,14,1000,50,0.9348491557689954,7.405200969427824,0.9316949634301529,73.7123829331249
manhattan,1.0,15,14,1000,50,1.0,6.724626367911696,1.0,73.45893964357674
manhattan,0.0,16,15,1000,50,0.4987158481126417,6.85682169906795,0.498619511896465,73.6895107794553
manhattan,0.1111111111111111,16,15,1000,50,0.5032054720050712,6.704870659857988,0.503802599487144,75.03591754846275
manhattan,0.2222222222222222,16,15,1000,50,0.5187270456829575,6.667620142921805,0.5200957885019127,69.58628153055906
manhattan,0.3333333333333333,16,15,1000,50,0.5511614580512376,6.390398720279336,0.5525688522193548,70.04215606674552
manhattan,0.4444444444444444,16,15,1000,50,0.6059319840882967,6.425253851339221,0.6054502218755137,69.53224004246294
manhattan,0.5555555555555556,16,15,1000,50,0.6835053731085795,6.502876583486795,0.6796933990369929,70.89084747247398
manhattan,0.6666666666666666,16,15,1000,50,0.7731665914411405,6.525297358632088,0.7671766196984335,68.23080209083855
manhattan,0.7777777777777777,16,15,1000,50,0.8596893266011503,6.409974876791239,0.8543726052188915,67.62790854275227
manhattan,0.8888888888888888,16,15,1000,50,0.9356049235608354,6.393272127956152,0.9328525312789447,67.78716198168695
manhattan,1.0,16,15,1000,50,1.0,6.402234580367804,1.0,72.99368612281978
manhattan,0.0,17,16,1000,50,0.5010405455555756,6.793801663443446,0.5019917299385523,72.75704257190228
manhattan,0.1111111111111111,17,16,1000,50,0.5049932758409712,6.73186600022018,0.50612943998887,72.6291098613292
manhattan,0.2222222222222222,17,16,1000,50,0.5198290715565265,6.789890941232443,0.5211723708802359,72.58672207593918
manhattan,0.3333333333333333,17,16,1000,50,0.5515631402946032,6.714811330661178,0.5524139068425635,73.49700910784304
manhattan,0.4444444444444444,17,16,1000,50,0.605879354304204,6.906292984262109,0.6044539767494764,76.0338944811374
manhattan,0.5555555555555556,17,16,1000,50,0.6834920230852095,7.055472455918789,0.6787617019696665,77.2575205359608
manhattan,0.6666666666666666,17,16,1000,50,0.7734031145373831,6.910601699724793,0.7669881716982296,76.79008597694337
manhattan,0.7777777777777777,17,16,1000,50,0.8597398741426797,6.882605742663145,0.8544207285176162,74.0423615667969
manhattan,0.8888888888888888,17,16,1000,50,0.9355273830945173,6.6043823678046465,0.9328783629529955,71.56642183661461
manhattan,1.0,17,16,1000,50,1.0,6.56246392428875,1.0,71.43743565306067
manhattan,0.0,18,17,1000,50,0.49910204593370927,6.583278691396117,0.4982139254125795,71.86667698062956
manhattan,0.1111111111111111,18,17,1000,50,0.5029849990270832,6.638326603919268,0.50206495235605,71.57613090239465
manhattan,0.2222222222222222,18,17,1000,50,0.5175280430731333,6.561391305178404,0.5166291509488072,71.44320006109774
manhattan,0.3333333333333333,18,17,1000,50,0.5489671575382998,6.694101803004742,0.5475026139600222,71.52622649073601
manhattan,0.4444444444444444,18,17,1000,50,0.6032275040571634,6.595660392194986,0.5997731278453042,74.73523662984371
manhattan,0.5555555555555556,18,17,1000,50,0.6815777300346438,6.589848272502422,0.6753012340465119,70.6060346569866
manhattan,0.6666666666666666,18,17,1000,50,0.7721939614965667,6.445462737232447,0.7648003274297789,72.21196846663952
manhattan,0.7777777777777777,18,17,1000,50,0.8591470247802914,6.665846649557352,0.8533356482212108,71.77727586776018
manhattan,0.8888888888888888,18,17,1000,50,0.9353652409924955,6.438204023987055,0.9325040958088235,69.39279943145812
manhattan,1.0,18,17,1000,50,1.0,6.5138385612517595,1.0,69.24545128457248
manhattan,0.0,19,18,1000,50,0.5007305983338047,6.48595223762095,0.501030529672391,69.16573765128851
manhattan,0.1111111111111111,19,18,1000,50,0.5035958142511249,6.588257161900401,0.5037543449142172,70.16547871939838
manhattan,0.2222222222222222,19,18,1000,50,0.5171185393810644,5.404317304491997,0.51707798826217,72.63216638937593
manhattan,0.3333333333333333,19,18,1000,50,0.5477058742108842,6.559065883979201,0.5467149391226954,71.62008325010538
manhattan,0.4444444444444444,19,18,1000,50,0.6015711884228918,6.676608687266707,0.5980243400969869,71.41173049248755
manhattan,0.5555555555555556,19,18,1000,50,0.6802448480544673,6.56606519035995,0.6734651489458274,71.78336795605719
manhattan,0.6666666666666666,19,18,1000,50,0.7717785380570952,6.679435793310404,0.7637041470871297,69.52291221357882
manhattan,0.7777777777777777,19,18,1000,50,0.8594826911079416,6.507930513471365,0.8531226463919774,70.80824757553637
manhattan,0.8888888888888888,19,18,1000,50,0.9357735571242586,6.536688709631562,0.9327060401346022,70.81470791250467
manhattan,1.0,19,18,1000,50,1.0,6.5638526529073715,1.0,70.80114347301424
manhattan,0.0,20,19,1000,50,0.5005647792080657,6.659713799133897,0.5012753963403346,70.0285808686167
manhattan,0.1111111111111111,20,19,1000,50,0.5043771165955535,6.68258099257946,0.5054716258963229,70.65168744325638
manhattan,0.2222222222222222,20,19,1000,50,0.5189260121845293,6.633430140092969,0.5204584564906733,70.81498605571687
manhattan,0.3333333333333333,20,19,1000,50,0.5502115622636665,6.595157463103533,0.5513433829243946,75.01685333065689
manhattan,0.4444444444444444,20,19,1000,50,0.6040249648446041,6.668714553117752,0.6029190865548917,71.55146155878901
manhattan,0.5555555555555556,20,19,1000,50,0.6817279824915096,6.731038076803088,0.6772984038766073,72.5025606751442
manhattan,0.6666666666666666,20,19,1000,50,0.7720510269788827,6.777008725330234,0.7658376144922195,72.28346317261457
manhattan,0.7777777777777777,20,19,1000,50,0.8591043026994931,6.641078818589449,0.8537973736817642,73.05689001642168
manhattan,0.8888888888888888,20,19,1000,50,0.9353811366476698,6.772390527650714,0.9326894669818913,72.8806638289243
manhattan,1.0,20,19,1000,50,1.0,6.712067615240812,1.0,72.43752731010318
